predicted_target,predicted_target_str,actual_target_str,id
3.0,lying,lying,766
3.0,lying,lying,779
3.0,lying,lying,970
2.0,sitting,sitting,1362
2.0,sitting,sitting,1501
2.0,sitting,sitting,1924
2.0,sitting,sitting,2276
2.0,sitting,sitting,2294
2.0,sitting,sitting,2358
0.0,standing,standing,2546
0.0,standing,standing,2908
0.0,standing,standing,2926
6.6,descending_stairs,ascending_stairs,3067
7.6,ascending_stairs,ascending_stairs,8589934616
7.0,descending_stairs,descending_stairs,8589934805
8.0,ascending_stairs,ascending_stairs,8589935047
7.2,descending_stairs,descending_stairs,8589935087
5.4,walking,walking,8589935483
6.0,cycling,cycling,8589935844
6.0,cycling,cycling,8589935976
6.0,cycling,cycling,8589936107
6.0,cycling,cycling,8589936174
3.0,lying,lying,8589936308
3.0,lying,lying,8589936531
3.0,lying,lying,8589936815
2.0,sitting,sitting,8589936890
2.0,sitting,sitting,8589937058
2.0,sitting,sitting,8589937127
2.0,sitting,sitting,8589937259
0.0,standing,standing,8589937602
0.0,standing,standing,8589937681
2.0,sitting,sitting,8589937801
2.0,sitting,sitting,8589937860
2.0,sitting,sitting,8589937929
0.0,standing,standing,8589938589
0.0,standing,standing,8589938656
6.8,descending_stairs,ascending_stairs,17179869257
6.2,cycling,ascending_stairs,17179869275
7.6,ascending_stairs,descending_stairs,17179869464
7.0,descending_stairs,descending_stairs,17179869558
6.6,descending_stairs,descending_stairs,17179870007
5.0,walking,walking,17179870112
5.0,walking,walking,17179870143
5.0,walking,walking,17179870524
1.0,running,running,17179870859
1.0,running,running,17179870959
4.0,rope_jumping,rope_jumping,17179871385
3.0,lying,lying,17179871589
3.0,lying,lying,17179871905
2.0,sitting,sitting,17179872205
2.0,sitting,sitting,25769803815
2.0,sitting,sitting,25769803948
0.0,standing,standing,25769804285
0.0,standing,standing,25769804344
0.0,standing,standing,25769804662
0.0,standing,standing,25769804767
7.4,descending_stairs,descending_stairs,25769805056
7.0,descending_stairs,descending_stairs,25769805196
8.0,ascending_stairs,ascending_stairs,25769805566
5.0,walking,walking,25769805943
5.0,walking,walking,25769806159
4.2,rope_jumping,walking,25769806286
5.0,walking,walking,25769806324
5.0,walking,walking,25769806496
5.0,walking,walking,25769806500
6.0,cycling,cycling,25769806625
6.0,cycling,cycling,25769806845
6.0,cycling,cycling,25769807117
3.0,lying,lying,34359738387
3.0,lying,lying,34359738543
3.0,lying,lying,34359739026
2.0,sitting,sitting,34359739696
2.0,sitting,sitting,34359739836
2.0,sitting,sitting,34359740051
0.0,standing,standing,34359740550
7.4,descending_stairs,ascending_stairs,34359740885
8.0,ascending_stairs,ascending_stairs,34359741006
5.0,walking,walking,34359741401
5.0,walking,walking,34359741504
5.0,walking,walking,34359741755
5.0,walking,walking,34359741827
5.0,walking,walking,34359741952
5.0,walking,walking,34359742031
5.0,walking,walking,34359742128
5.0,walking,walking,34359742149
6.0,cycling,cycling,42949673033
6.0,cycling,cycling,42949673153
6.0,cycling,cycling,42949673422
3.0,lying,lying,42949673612
3.0,lying,lying,42949673717
3.0,lying,lying,42949673767
3.0,lying,lying,42949673965
2.0,sitting,sitting,42949674143
2.0,sitting,sitting,42949674159
2.0,sitting,sitting,42949674303
0.0,standing,standing,42949674520
0.0,standing,standing,42949674999
5.0,walking,descending_stairs,42949675314
7.0,descending_stairs,descending_stairs,42949675389
6.8,descending_stairs,descending_stairs,42949675476
7.0,descending_stairs,descending_stairs,42949675545
7.0,descending_stairs,descending_stairs,42949675564
7.0,descending_stairs,descending_stairs,42949675616
6.0,cycling,ascending_stairs,42949675690
7.0,descending_stairs,descending_stairs,42949675933
5.0,walking,walking,51539607827
5.2,walking,cycling,51539608899
6.0,cycling,cycling,51539608943
6.0,cycling,cycling,51539609037
1.0,running,running,51539609249
2.0,sitting,running,51539609419
1.8,sitting,running,51539609431
2.6,lying,running,51539609533
4.0,rope_jumping,rope_jumping,51539609705
2.0,sitting,sitting,51539610053
0.0,standing,standing,51539610368
0.0,standing,standing,51539610463
0.0,standing,standing,51539610474
0.0,standing,standing,51539610759
4.8,walking,ascending_stairs,51539610961
7.8,ascending_stairs,ascending_stairs,51539611099
7.2,descending_stairs,descending_stairs,51539611521
7.0,descending_stairs,descending_stairs,51539611565
5.8,cycling,descending_stairs,51539611590
5.0,walking,walking,60129542608
5.0,walking,walking,60129542876
5.0,walking,walking,60129542939
3.4,lying,walking,60129542994
5.0,walking,walking,60129543355
5.0,walking,walking,60129543461
6.0,cycling,cycling,60129544058
6.0,cycling,cycling,60129544162
6.0,cycling,cycling,60129544280
1.0,running,running,60129544896
1.0,running,running,60129544943
1.0,running,running,60129545114
2.2,sitting,lying,31
3.0,lying,lying,376
3.0,lying,lying,516
3.0,lying,lying,662
3.0,lying,lying,958
2.0,sitting,sitting,1361
2.0,sitting,sitting,1434
2.0,sitting,sitting,1722
2.0,sitting,sitting,1811
2.0,sitting,sitting,1991
2.0,sitting,sitting,2414
0.0,standing,standing,2441
0.0,standing,standing,2491
0.0,standing,standing,2894
0.0,standing,standing,2963
6.0,cycling,descending_stairs,8589934711
7.0,descending_stairs,descending_stairs,8589934794
6.6,descending_stairs,descending_stairs,8589934796
7.4,descending_stairs,ascending_stairs,8589934963
5.0,walking,walking,8589935280
5.0,walking,walking,8589935369
5.0,walking,walking,8589935628
5.0,walking,walking,8589935680
6.0,cycling,cycling,8589935839
6.0,cycling,cycling,8589936053
3.0,lying,lying,8589936396
3.0,lying,lying,8589936581
2.0,sitting,sitting,8589937057
2.0,sitting,sitting,8589937083
2.0,sitting,sitting,8589937591
0.0,standing,standing,8589937845
0.0,standing,standing,8589938250
0.0,standing,standing,8589938354
0.0,standing,standing,8589938632
7.0,descending_stairs,descending_stairs,17179869513
7.2,descending_stairs,descending_stairs,17179869531
6.8,descending_stairs,descending_stairs,17179869891
5.0,walking,descending_stairs,17179869964
6.0,cycling,descending_stairs,17179870025
5.6,cycling,walking,17179870142
5.0,walking,walking,17179870390
5.6,cycling,walking,17179870472
1.0,running,running,17179870691
1.0,running,running,17179870928
2.8,lying,running,17179871057
5.6,cycling,rope_jumping,17179871202
4.0,rope_jumping,rope_jumping,17179871311
4.0,rope_jumping,rope_jumping,17179871328
3.0,lying,lying,17179871563
3.0,lying,lying,17179871600
3.0,lying,lying,17179871808
2.0,sitting,sitting,17179872064
2.0,sitting,sitting,17179872127
2.0,sitting,sitting,25769803796
2.0,sitting,sitting,25769803903
0.0,standing,standing,25769804245
0.0,standing,standing,25769804329
6.2,cycling,ascending_stairs,25769804928
7.4,descending_stairs,descending_stairs,25769805090
8.0,ascending_stairs,ascending_stairs,25769805440
3.2,lying,ascending_stairs,25769805720
5.0,walking,walking,25769806113
5.6,cycling,walking,25769806246
5.4,walking,walking,25769806348
6.8,descending_stairs,walking,25769806389
7.4,descending_stairs,walking,25769806396
5.0,walking,walking,25769806519
5.4,walking,walking,25769806576
6.0,cycling,cycling,25769806791
6.0,cycling,cycling,25769806792
6.0,cycling,cycling,25769806822
6.0,cycling,cycling,25769806992
3.8,rope_jumping,running,25769807313
4.2,rope_jumping,running,25769807364
3.0,lying,lying,25769807708
3.0,lying,lying,25769807746
3.0,lying,lying,34359738497
3.0,lying,lying,34359738553
3.0,lying,lying,34359738599
3.0,lying,lying,34359738701
3.0,lying,lying,34359739336
2.0,sitting,sitting,34359739413
2.0,sitting,sitting,34359739543
2.0,sitting,sitting,34359739630
2.0,sitting,sitting,34359739740
0.0,standing,standing,34359740361
7.0,descending_stairs,descending_stairs,34359740930
8.0,ascending_stairs,ascending_stairs,34359740984
7.0,descending_stairs,descending_stairs,34359741146
7.0,descending_stairs,descending_stairs,34359741161
7.0,descending_stairs,descending_stairs,34359741192
5.0,walking,walking,34359741893
5.0,walking,walking,34359742206
6.0,cycling,cycling,42949672987
6.0,cycling,cycling,42949673115
6.0,cycling,cycling,42949673262
6.0,cycling,cycling,42949673448
3.0,lying,lying,42949673669
2.0,sitting,sitting,42949674191
0.0,standing,standing,42949674872
0.0,standing,standing,42949674891
8.0,ascending_stairs,ascending_stairs,42949675154
8.0,ascending_stairs,ascending_stairs,42949676016
5.0,walking,walking,51539608360
6.0,cycling,cycling,51539608541
6.0,cycling,cycling,51539608620
6.0,cycling,cycling,51539608814
6.0,cycling,cycling,51539608841
1.0,running,running,51539609123
8.0,ascending_stairs,running,51539609395
3.0,lying,lying,51539609853
2.0,sitting,sitting,51539609988
2.0,sitting,sitting,51539610007
2.0,sitting,sitting,51539610194
0.0,standing,standing,51539610392
0.0,standing,standing,51539610761
0.0,standing,standing,51539610883
7.0,descending_stairs,descending_stairs,51539611247
7.4,descending_stairs,ascending_stairs,51539611424
6.0,cycling,ascending_stairs,60129542167
7.0,descending_stairs,descending_stairs,60129542239
5.0,walking,walking,60129542650
5.0,walking,walking,60129542698
5.0,walking,walking,60129542773
5.0,walking,walking,60129543229
5.0,walking,walking,60129543407
5.0,walking,walking,60129543515
5.0,walking,walking,60129543611
5.0,walking,walking,60129543660
5.0,walking,walking,60129543708
1.0,running,running,60129544745
1.0,running,running,60129544791
1.0,running,running,60129544819
1.0,running,running,60129544920
1.0,running,running,60129545098
4.0,rope_jumping,rope_jumping,60129545132
6.0,cycling,cycling,60129545154
1.0,running,running,60129545496
3.0,lying,lying,119
3.0,lying,lying,395
3.0,lying,lying,768
3.0,lying,lying,974
2.0,sitting,sitting,1420
2.0,sitting,sitting,1440
2.0,sitting,sitting,1940
2.0,sitting,sitting,2130
2.0,sitting,sitting,2137
8.0,ascending_stairs,ascending_stairs,8589934642
7.0,descending_stairs,descending_stairs,8589934763
8.0,ascending_stairs,ascending_stairs,8589935054
7.2,descending_stairs,descending_stairs,8589935091
5.0,walking,walking,8589935329
5.0,walking,walking,8589935337
8.0,ascending_stairs,walking,8589935497
6.0,cycling,cycling,8589936117
3.0,lying,lying,8589936760
3.0,lying,lying,8589936816
2.0,sitting,sitting,8589936997
2.0,sitting,sitting,8589937235
2.0,sitting,sitting,8589937692
0.0,standing,standing,8589937695
0.0,standing,standing,8589938352
0.0,standing,standing,8589938521
6.2,cycling,ascending_stairs,17179869433
5.0,walking,ascending_stairs,17179869749
5.0,walking,walking,17179870227
5.0,walking,walking,17179870332
5.0,walking,walking,17179870449
5.0,walking,walking,17179870536
1.0,running,running,17179870794
1.6,sitting,running,17179870861
2.4,sitting,running,17179870887
3.8,rope_jumping,running,17179871000
3.0,lying,lying,17179871585
3.0,lying,lying,17179871654
3.0,lying,lying,17179871805
3.0,lying,lying,17179871949
2.0,sitting,sitting,17179872083
2.0,sitting,sitting,25769803794
0.4,standing,sitting,25769804208
0.0,standing,standing,25769804769
6.2,cycling,descending_stairs,25769805021
8.0,ascending_stairs,ascending_stairs,25769805250
7.0,descending_stairs,descending_stairs,25769805437
5.0,walking,walking,25769806089
5.0,walking,walking,25769806437
5.0,walking,walking,25769806566
6.0,cycling,cycling,25769806630
6.0,cycling,cycling,25769807185
4.0,rope_jumping,rope_jumping,25769807549
4.0,rope_jumping,rope_jumping,25769807608
4.0,rope_jumping,rope_jumping,25769807628
3.0,lying,lying,25769807828
2.0,sitting,sitting,34359740177
0.0,standing,standing,34359740473
0.0,standing,standing,34359740570
0.0,standing,standing,34359740661
0.0,standing,standing,34359740740
8.0,ascending_stairs,ascending_stairs,34359740842
6.2,cycling,ascending_stairs,34359740879
8.0,ascending_stairs,ascending_stairs,34359740970
5.0,walking,walking,34359741621
5.0,walking,walking,34359741664
5.0,walking,walking,34359741877
5.0,walking,walking,34359742017
5.0,walking,walking,34359742319
5.0,walking,walking,34359742355
6.0,cycling,cycling,42949673465
3.0,lying,lying,42949673515
3.0,lying,lying,42949673650
3.0,lying,lying,42949673791
3.0,lying,lying,42949673825
3.0,lying,lying,42949673955
3.0,lying,lying,42949673976
0.0,standing,standing,42949674703
0.0,standing,standing,42949674843
0.0,standing,standing,42949674863
0.0,standing,standing,42949674902
8.0,ascending_stairs,ascending_stairs,42949675620
5.0,walking,walking,51539607674
5.0,walking,walking,51539607777
6.2,cycling,walking,51539607877
5.0,walking,walking,51539608028
6.0,cycling,cycling,51539608752
5.6,cycling,cycling,51539608904
6.0,cycling,cycling,51539609000
1.0,running,running,51539609254
1.0,running,running,51539609302
1.0,running,running,51539609385
2.0,sitting,sitting,51539610096
0.0,standing,standing,51539610269
2.2,sitting,standing,51539610405
0.0,standing,standing,51539610662
0.0,standing,standing,51539610673
0.0,standing,standing,51539610717
0.0,standing,standing,51539610765
8.0,ascending_stairs,ascending_stairs,51539610970
6.2,cycling,ascending_stairs,51539611128
7.2,descending_stairs,descending_stairs,51539611195
6.6,descending_stairs,descending_stairs,51539611538
5.4,walking,descending_stairs,51539611551
5.0,walking,walking,60129542306
5.0,walking,walking,60129542430
5.0,walking,walking,60129542633
5.0,walking,walking,60129542884
5.0,walking,walking,60129542917
6.2,cycling,walking,60129542983
5.0,walking,walking,60129543426
5.0,walking,walking,60129543514
5.0,walking,walking,60129543540
5.0,walking,walking,60129543646
5.0,walking,walking,60129543805
5.8,cycling,cycling,60129543976
6.0,cycling,cycling,60129544269
6.0,cycling,cycling,60129544453
6.0,cycling,cycling,60129544477
1.0,running,running,60129544691
1.0,running,running,60129544758
1.0,running,running,60129544842
1.0,running,running,60129544856
1.0,running,running,60129544954
6.0,cycling,cycling,60129545416
3.0,lying,lying,326
3.0,lying,lying,386
3.0,lying,lying,450
3.0,lying,lying,595
3.0,lying,lying,596
3.0,lying,lying,894
3.0,lying,lying,1069
2.0,sitting,sitting,1444
2.0,sitting,sitting,1461
2.0,sitting,sitting,1513
2.0,sitting,sitting,2113
0.0,standing,standing,2709
0.0,standing,standing,2923
8.0,ascending_stairs,ascending_stairs,8589934624
6.0,cycling,ascending_stairs,8589934636
8.0,ascending_stairs,ascending_stairs,8589934928
7.4,descending_stairs,walking,8589935724
5.0,walking,walking,8589935749
6.0,cycling,cycling,8589935826
6.0,cycling,cycling,8589936179
3.0,lying,lying,8589936383
3.0,lying,lying,8589936515
3.0,lying,lying,8589936693
2.0,sitting,sitting,8589936931
0.0,standing,standing,8589937335
2.0,sitting,sitting,8589937546
2.0,sitting,sitting,8589937726
0.0,standing,standing,8589938123
0.0,standing,standing,8589938332
0.0,standing,standing,8589938475
0.0,standing,standing,8589938490
0.0,standing,standing,8589938499
0.0,standing,standing,8589938581
8.0,ascending_stairs,ascending_stairs,17179869285
8.0,ascending_stairs,ascending_stairs,17179869339
8.0,ascending_stairs,ascending_stairs,17179869343
5.0,walking,ascending_stairs,17179869386
7.2,descending_stairs,ascending_stairs,17179869418
6.2,cycling,ascending_stairs,17179869751
5.0,walking,walking,17179870188
6.0,cycling,cycling,17179870577
1.0,running,running,17179870867
4.0,rope_jumping,rope_jumping,17179871342
4.0,rope_jumping,rope_jumping,17179871407
4.0,rope_jumping,rope_jumping,17179871482
3.0,lying,lying,17179871512
2.0,sitting,sitting,17179872172
0.0,standing,standing,25769804372
0.0,standing,standing,25769804541
0.0,standing,standing,25769804719
7.4,descending_stairs,ascending_stairs,25769804939
7.6,ascending_stairs,ascending_stairs,25769805228
5.0,walking,walking,25769806127
6.0,cycling,cycling,25769806660
6.0,cycling,cycling,25769806755
6.0,cycling,cycling,25769806821
6.0,cycling,cycling,25769807122
6.0,cycling,cycling,25769807142
3.6,rope_jumping,running,25769807308
1.0,running,running,25769807376
4.0,rope_jumping,rope_jumping,25769807428
4.0,rope_jumping,rope_jumping,25769807635
4.0,rope_jumping,rope_jumping,25769807687
3.0,lying,lying,25769807806
3.0,lying,lying,34359738373
3.0,lying,lying,34359738783
3.0,lying,lying,34359738871
3.0,lying,lying,34359738873
3.0,lying,lying,34359738993
3.0,lying,lying,34359739257
3.0,lying,lying,34359739268
2.0,sitting,sitting,34359739604
2.0,sitting,sitting,34359739784
2.0,sitting,sitting,34359739845
2.0,sitting,sitting,34359739943
2.0,sitting,sitting,34359740010
0.0,standing,standing,34359740568
0.0,standing,standing,34359740588
8.0,ascending_stairs,ascending_stairs,34359741023
5.0,walking,walking,34359741362
4.2,rope_jumping,walking,34359741489
4.0,rope_jumping,walking,34359741660
5.0,walking,walking,34359742028
6.0,cycling,cycling,42949673010
6.0,cycling,cycling,42949673120
6.0,cycling,cycling,42949673237
6.0,cycling,cycling,42949673272
6.0,cycling,cycling,42949673295
6.0,cycling,cycling,42949673311
3.0,lying,lying,42949673639
3.0,lying,lying,42949673649
3.0,lying,lying,42949673662
3.0,lying,lying,42949673797
3.0,lying,lying,42949674049
2.0,sitting,sitting,42949674216
2.0,sitting,sitting,42949674257
8.0,ascending_stairs,ascending_stairs,42949675287
